transaction_id,card_id,date,amount,merchant_category
TXN0002033,CARD00066,2024-03-20,1446.82,Servicios
TXN0000155,CARD00006,2024-03-21,2824.28,Logística
TXN0000242,CARD00009,2024-03-21,6578.72,Insumos
TXN0000410,CARD00015,2024-03-21,4342.54,Servicios
TXN0000529,CARD00019,2024-03-21,1914.61,Nómina
TXN0000566,CARD00020,2024-03-21,1154.14,Marketing
TXN0000777,CARD00027,2024-03-21,7112.83,Nómina
TXN0001177,CARD00038,2024-03-21,1520.14,Servicios
TXN0001593,CARD00051,2024-03-21,50.0,Nómina
TXN0001693,CARD00055,2024-03-21,1976.25,Marketing
TXN0001694,CARD00055,2024-03-21,3279.14,Insumos
TXN0001734,CARD00056,2024-03-21,6339.99,Logística
TXN0001883,CARD00061,2024-03-21,4425.82,Logística
TXN0001955,CARD00063,2024-03-21,5688.47,Marketing
TXN0000105,CARD00004,2024-03-22,3595.01,Marketing
TXN0000185,CARD00008,2024-03-22,444.7,Marketing
TXN0000355,CARD00013,2024-03-22,2775.65,Servicios
TXN0001210,CARD00040,2024-03-22,4761.08,Renta
TXN0001354,CARD00044,2024-03-22,4380.12,Nómina
TXN0001751,CARD00057,2024-03-22,4213.2,Renta
TXN0001764,CARD00057,2024-03-22,678.23,Servicios
TXN0000253,CARD00009,2024-03-23,5298.71,Marketing
TXN0000385,CARD00014,2024-03-23,4436.87,Servicios
TXN0000469,CARD00017,2024-03-23,1232.03,Renta
TXN0000558,CARD00020,2024-03-23,1241.07,Nómina
TXN0000593,CARD00021,2024-03-23,2261.0,Servicios
TXN0000602,CARD00021,2024-03-23,2074.04,Logística
TXN0000667,CARD00024,2024-03-23,4887.58,Insumos
TXN0000728,CARD00025,2024-03-23,3121.24,Marketing
TXN0000768,CARD00027,2024-03-23,1286.86,Logística
TXN0000812,CARD00028,2024-03-23,572.07,Logística
TXN0001017,CARD00034,2024-03-23,4600.19,Servicios
TXN0001051,CARD00035,2024-03-23,3603.23,Renta
TXN0001352,CARD00044,2024-03-23,2210.33,Nómina
TXN0001446,CARD00047,2024-03-23,2071.23,Servicios
TXN0001586,CARD00051,2024-03-23,4815.78,Renta
TXN0001837,CARD00059,2024-03-23,4175.21,Servicios
TXN0002072,CARD00067,2024-03-23,622.8,Servicios
TXN0002079,CARD00068,2024-03-23,5195.59,Marketing
TXN0000218,CARD00008,2024-03-24,50.0,Nómina
TXN0000333,CARD00013,2024-03-24,4137.16,Marketing
TXN0000375,CARD00014,2024-03-24,2377.0,Nómina
TXN0000417,CARD00015,2024-03-24,3814.55,Nómina
TXN0000668,CARD00024,2024-03-24,295.88,Marketing
TXN0000700,CARD00024,2024-03-24,2486.08,Nómina
TXN0001212,CARD00040,2024-03-24,1979.3,Marketing
TXN0001215,CARD00040,2024-03-24,1622.65,Logística
TXN0001637,CARD00053,2024-03-24,3791.49,Nómina
TXN0001832,CARD00059,2024-03-24,1565.85,Marketing
TXN0001859,CARD00060,2024-03-24,2842.25,Insumos
TXN0000156,CARD00006,2024-03-25,50.0,Logística
TXN0000475,CARD00018,2024-03-25,3787.83,Nómina
TXN0000875,CARD00030,2024-03-25,5800.3,Insumos
TXN0000969,CARD00033,2024-03-25,1969.99,Logística
TXN0001027,CARD00034,2024-03-25,3693.01,Logística
TXN0001065,CARD00035,2024-03-25,7149.39,Logística
TXN0001165,CARD00038,2024-03-25,3871.87,Insumos
TXN0001322,CARD00043,2024-03-25,2881.42,Nómina
TXN0001411,CARD00045,2024-03-25,2749.69,Renta
TXN0001509,CARD00049,2024-03-25,6590.42,Logística
TXN0001671,CARD00054,2024-03-25,2359.01,Logística
TXN0002064,CARD00067,2024-03-25,4503.51,Insumos
TXN0000174,CARD00007,2024-03-26,2525.12,Marketing
TXN0000535,CARD00019,2024-03-26,3332.43,Renta
TXN0000537,CARD00019,2024-03-26,5476.05,Insumos
TXN0000788,CARD00028,2024-03-26,4969.31,Nómina
TXN0001022,CARD00034,2024-03-26,2763.35,Nómina
TXN0001170,CARD00038,2024-03-26,4450.68,Nómina
TXN0001219,CARD00040,2024-03-26,3116.76,Servicios
TXN0001310,CARD00042,2024-03-26,2470.22,Logística
TXN0001647,CARD00054,2024-03-26,2005.79,Renta
TXN0002086,CARD00068,2024-03-26,7040.92,Marketing
TXN0000079,CARD00003,2024-03-27,3983.47,Logística
TXN0000109,CARD00004,2024-03-27,3528.03,Marketing
TXN0000478,CARD00018,2024-03-27,5316.46,Insumos
TXN0001296,CARD00042,2024-03-27,3084.94,Renta
TXN0001377,CARD00044,2024-03-27,1802.09,Insumos
TXN0001433,CARD00046,2024-03-27,4068.04,Logística
TXN0001513,CARD00049,2024-03-27,1999.94,Nómina
TXN0001691,CARD00055,2024-03-27,4828.87,Renta
TXN0001808,CARD00058,2024-03-27,4607.73,Nómina
TXN0000945,CARD00032,2024-03-28,4479.74,Insumos
TXN0001001,CARD00034,2024-03-28,4546.85,Insumos
TXN0001014,CARD00034,2024-03-28,3711.37,Renta
TXN0001266,CARD00041,2024-03-28,2396.04,Insumos
TXN0001294,CARD00042,2024-03-28,374.13,Nómina
TXN0001372,CARD00044,2024-03-28,4734.94,Nómina
TXN0001400,CARD00045,2024-03-28,4321.5,Servicios
TXN0001510,CARD00049,2024-03-28,3533.61,Insumos
TXN0001539,CARD00050,2024-03-28,2960.73,Nómina
TXN0001603,CARD00052,2024-03-28,1083.59,Marketing
TXN0001635,CARD00053,2024-03-28,2262.52,Renta
TXN0001735,CARD00056,2024-03-28,2414.25,Insumos
TXN0001756,CARD00057,2024-03-28,424.06,Servicios
TXN0001796,CARD00058,2024-03-28,3656.84,Renta
TXN0000077,CARD00003,2024-03-29,2849.36,Servicios
TXN0000343,CARD00013,2024-03-29,6267.9,Insumos
TXN0000369,CARD00014,2024-03-29,5588.02,Marketing
TXN0000451,CARD00017,2024-03-29,3290.45,Insumos
TXN0000854,CARD00029,2024-03-29,4129.84,Nómina
TXN0001230,CARD00040,2024-03-29,3100.04,Logística
TXN0001750,CARD00057,2024-03-29,3103.3,Logística
TXN0000214,CARD00008,2024-03-30,4995.01,Logística
TXN0000383,CARD00014,2024-03-30,1594.76,Nómina
TXN0000736,CARD00026,2024-03-30,3615.6,Nómina
TXN0001120,CARD00037,2024-03-30,2102.59,Marketing
TXN0001232,CARD00040,2024-03-30,3019.8,Nómina
TXN0002020,CARD00066,2024-03-30,7810.49,Logística
TXN0000438,CARD00016,2024-03-31,1259.73,Renta
TXN0000720,CARD00025,2024-03-31,1280.47,Servicios
TXN0000721,CARD00025,2024-03-31,1727.95,Nómina
TXN0000952,CARD00032,2024-03-31,2279.84,Logística
TXN0001241,CARD00040,2024-03-31,6076.35,Renta
TXN0001303,CARD00042,2024-03-31,1915.8,Insumos
TXN0001427,CARD00046,2024-03-31,3314.18,Logística
TXN0001550,CARD00050,2024-03-31,3623.16,Servicios
TXN0001822,CARD00059,2024-03-31,5228.51,Renta
TXN0001826,CARD00059,2024-03-31,4315.67,Marketing
TXN0002035,CARD00066,2024-03-31,1107.98,Logística
TXN0000024,CARD00001,2024-04-01,4299.77,Logística
TXN0000640,CARD00022,2024-04-01,5251.78,Marketing
TXN0000785,CARD00028,2024-04-01,3338.53,Servicios
TXN0001130,CARD00037,2024-04-01,1831.17,Renta
TXN0001810,CARD00058,2024-04-01,3471.72,Marketing
TXN0000083,CARD00004,2024-04-02,6196.05,Insumos
TXN0000110,CARD00004,2024-04-02,1386.51,Logística
TXN0000623,CARD00022,2024-04-02,50.0,Logística
TXN0000665,CARD00024,2024-04-02,2795.11,Servicios
TXN0000744,CARD00026,2024-04-02,2876.67,Servicios
TXN0000787,CARD00028,2024-04-02,5169.01,Nómina
TXN0000921,CARD00031,2024-04-02,1219.16,Nómina
TXN0000988,CARD00033,2024-04-02,6381.68,Marketing
TXN0001094,CARD00036,2024-04-02,4032.11,Servicios
TXN0001311,CARD00042,2024-04-02,4330.85,Marketing
TXN0001391,CARD00045,2024-04-02,1310.11,Insumos
TXN0001392,CARD00045,2024-04-02,50.0,Insumos
TXN0001723,CARD00056,2024-04-02,4459.61,Marketing
TXN0001787,CARD00058,2024-04-02,4073.94,Marketing
TXN0001879,CARD00060,2024-04-02,1202.8,Marketing
TXN0001942,CARD00063,2024-04-02,1810.47,Nómina
TXN0001945,CARD00063,2024-04-02,3942.04,Servicios
TXN0002053,CARD00067,2024-04-02,1872.19,Marketing
TXN0000072,CARD00003,2024-04-03,3293.64,Logística
TXN0000229,CARD00009,2024-04-03,2397.11,Nómina
TXN0000233,CARD00009,2024-04-03,2460.05,Insumos
TXN0000262,CARD00010,2024-04-03,4088.2,Insumos
TXN0000303,CARD00011,2024-04-03,2045.63,Logística
TXN0000745,CARD00026,2024-04-03,6835.52,Marketing
TXN0001123,CARD00037,2024-04-03,1320.82,Servicios
TXN0001148,CARD00038,2024-04-03,2129.59,Insumos
TXN0001553,CARD00050,2024-04-03,4834.04,Logística
TXN0001630,CARD00053,2024-04-03,2803.54,Marketing
TXN0001838,CARD00059,2024-04-03,1680.46,Marketing
TXN0001967,CARD00063,2024-04-03,3761.77,Insumos
TXN0001970,CARD00063,2024-04-03,3152.57,Marketing
TXN0000237,CARD00009,2024-04-04,3411.58,Servicios
TXN0000288,CARD00010,2024-04-04,1770.32,Marketing
TXN0000577,CARD00021,2024-04-04,4870.42,Insumos
TXN0000798,CARD00028,2024-04-04,712.57,Servicios
TXN0000914,CARD00031,2024-04-04,1551.31,Nómina
TXN0001654,CARD00054,2024-04-04,1395.39,Servicios
TXN0001759,CARD00057,2024-04-04,4108.47,Renta
TXN0001932,CARD00062,2024-04-04,4295.89,Insumos
TXN0001941,CARD00062,2024-04-04,50.0,Renta
TXN0000211,CARD00008,2024-04-05,2377.39,Marketing
TXN0000279,CARD00010,2024-04-05,4610.87,Logística
TXN0000471,CARD00017,2024-04-05,50.0,Renta
TXN0000564,CARD00020,2024-04-05,7571.04,Insumos
TXN0000565,CARD00020,2024-04-05,1371.95,Logística
TXN0000599,CARD00021,2024-04-05,4255.9,Nómina
TXN0001147,CARD00038,2024-04-05,6012.17,Nómina
TXN0001410,CARD00045,2024-04-05,278.09,Marketing
TXN0001604,CARD00052,2024-04-05,4969.19,Logística
TXN0001706,CARD00055,2024-04-05,2788.94,Marketing
TXN0000108,CARD00004,2024-04-06,5500.43,Servicios
TXN0000170,CARD00007,2024-04-06,657.92,Insumos
TXN0000495,CARD00018,2024-04-06,1622.2,Renta
TXN0000540,CARD00019,2024-04-06,1000.87,Nómina
TXN0000541,CARD00020,2024-04-06,426.35,Nómina
TXN0000727,CARD00025,2024-04-06,2826.98,Servicios
TXN0001105,CARD00036,2024-04-06,6858.42,Renta
TXN0001115,CARD00036,2024-04-06,3097.71,Marketing
TXN0001309,CARD00042,2024-04-06,4007.99,Servicios
TXN0001320,CARD00043,2024-04-06,503.3,Logística
TXN0001762,CARD00057,2024-04-06,2302.08,Servicios
TXN0001784,CARD00058,2024-04-06,3747.99,Marketing
TXN0001847,CARD00060,2024-04-06,4668.28,Insumos
TXN0001895,CARD00061,2024-04-06,3352.69,Nómina
TXN0000428,CARD00016,2024-04-07,3984.48,Nómina
TXN0000643,CARD00022,2024-04-07,87.3,Servicios
TXN0000719,CARD00025,2024-04-07,5148.77,Servicios
TXN0000724,CARD00025,2024-04-07,91.13,Nómina
TXN0000887,CARD00030,2024-04-07,4844.28,Servicios
TXN0000958,CARD00032,2024-04-07,1963.74,Logística
TXN0001139,CARD00038,2024-04-07,3458.68,Insumos
TXN0001180,CARD00039,2024-04-07,2101.23,Nómina
TXN0001442,CARD00047,2024-04-07,5366.98,Insumos
TXN0001555,CARD00050,2024-04-07,3905.24,Renta
TXN0001628,CARD00053,2024-04-07,5266.32,Logística
TXN0001779,CARD00058,2024-04-07,3030.13,Nómina
TXN0001880,CARD00060,2024-04-07,4876.08,Renta
TXN0002027,CARD00066,2024-04-07,4565.63,Logística
TXN0002071,CARD00067,2024-04-07,4087.94,Insumos
TXN0002091,CARD00068,2024-04-07,1135.77,Logística
TXN0000180,CARD00007,2024-04-08,5281.3,Servicios
TXN0000349,CARD00013,2024-04-08,4455.28,Insumos
TXN0000449,CARD00017,2024-04-08,6662.07,Servicios
TXN0000772,CARD00027,2024-04-08,3952.9,Insumos
TXN0000808,CARD00028,2024-04-08,3315.92,Insumos
TXN0001285,CARD00042,2024-04-08,4934.64,Marketing
TXN0001349,CARD00044,2024-04-08,3787.99,Renta
TXN0001387,CARD00045,2024-04-08,2401.26,Insumos
TXN0001439,CARD00047,2024-04-08,5534.23,Nómina
TXN0001495,CARD00048,2024-04-08,1729.79,Marketing
TXN0001557,CARD00050,2024-04-08,4306.64,Nómina
TXN0001674,CARD00054,2024-04-08,60.32,Servicios
TXN0001726,CARD00056,2024-04-08,2003.15,Nómina
TXN0001820,CARD00059,2024-04-08,4113.69,Insumos
TXN0001854,CARD00060,2024-04-08,4022.95,Nómina
TXN0001876,CARD00060,2024-04-08,3281.17,Logística
TXN0001926,CARD00062,2024-04-08,1819.64,Logística
TXN0000399,CARD00015,2024-04-09,3220.5,Nómina
TXN0000662,CARD00023,2024-04-09,6390.22,Renta
TXN0000735,CARD00026,2024-04-09,2994.06,Renta
TXN0000781,CARD00027,2024-04-09,2415.27,Nómina
TXN0000791,CARD00028,2024-04-09,4030.88,Logística
TXN0000810,CARD00028,2024-04-09,2512.22,Renta
TXN0001100,CARD00036,2024-04-09,5206.29,Nómina
TXN0002070,CARD00067,2024-04-09,3113.52,Logística
TXN0002105,CARD00068,2024-04-09,2480.32,Marketing
TXN0000287,CARD00010,2024-04-10,3368.5,Nómina
TXN0000434,CARD00016,2024-04-10,2688.21,Nómina
TXN0000967,CARD00033,2024-04-10,4090.21,Marketing
TXN0001214,CARD00040,2024-04-10,6132.54,Insumos
TXN0001312,CARD00042,2024-04-10,4954.86,Servicios
TXN0001373,CARD00044,2024-04-10,1868.58,Logística
TXN0001651,CARD00054,2024-04-10,348.87,Servicios
TXN0000222,CARD00008,2024-04-11,3306.51,Renta
TXN0000224,CARD00009,2024-04-11,2896.2,Renta
TXN0000556,CARD00020,2024-04-11,597.61,Marketing
TXN0000579,CARD00021,2024-04-11,5987.56,Insumos
TXN0000661,CARD00023,2024-04-11,5225.9,Renta
TXN0000664,CARD00023,2024-04-11,2099.32,Insumos
TXN0000675,CARD00024,2024-04-11,4203.45,Renta
TXN0000716,CARD00025,2024-04-11,1121.6,Marketing
TXN0000786,CARD00028,2024-04-11,3653.53,Marketing
TXN0000883,CARD00030,2024-04-11,4305.21,Logística
TXN0001077,CARD00035,2024-04-11,4883.01,Renta
TXN0001078,CARD00035,2024-04-11,4380.51,Servicios
TXN0001536,CARD00050,2024-04-11,4243.26,Nómina
TXN0000261,CARD00010,2024-04-12,4238.21,Nómina
TXN0000412,CARD00015,2024-04-12,50.0,Renta
TXN0000433,CARD00016,2024-04-12,5547.77,Logística
TXN0000817,CARD00028,2024-04-12,3130.55,Nómina
TXN0000910,CARD00031,2024-04-12,2793.54,Marketing
TXN0002085,CARD00068,2024-04-12,3714.32,Logística
TXN0000013,CARD00001,2024-04-13,8586.84,Logística
TXN0000097,CARD00004,2024-04-13,2651.94,Marketing
TXN0000232,CARD00009,2024-04-13,2404.84,Marketing
TXN0000246,CARD00009,2024-04-13,762.04,Marketing
TXN0000562,CARD00020,2024-04-13,5790.49,Marketing
TXN0000892,CARD00030,2024-04-13,5523.75,Insumos
TXN0000938,CARD00031,2024-04-13,5859.32,Logística
TXN0000990,CARD00033,2024-04-13,7154.14,Servicios
TXN0001108,CARD00036,2024-04-13,50.0,Renta
TXN0001193,CARD00039,2024-04-13,5291.63,Logística
TXN0001251,CARD00041,2024-04-13,50.0,Logística
TXN0001295,CARD00042,2024-04-13,4727.79,Renta
TXN0001353,CARD00044,2024-04-13,4585.54,Nómina
TXN0001645,CARD00054,2024-04-13,1563.82,Nómina
TXN0001821,CARD00059,2024-04-13,5865.31,Servicios
TXN0001835,CARD00059,2024-04-13,2638.91,Logística
TXN0001963,CARD00063,2024-04-13,3919.81,Marketing
TXN0000738,CARD00026,2024-04-14,1533.17,Servicios
TXN0001101,CARD00036,2024-04-14,4774.71,Renta
TXN0001189,CARD00039,2024-04-14,6696.9,Insumos
TXN0001306,CARD00042,2024-04-14,3445.11,Renta
TXN0001357,CARD00044,2024-04-14,1464.04,Servicios
TXN0001516,CARD00049,2024-04-14,4374.77,Marketing
TXN0001602,CARD00052,2024-04-14,3026.0,Logística
TXN0001617,CARD00053,2024-04-14,5093.34,Insumos
TXN0001720,CARD00056,2024-04-14,6543.63,Logística
TXN0001864,CARD00060,2024-04-14,3247.26,Servicios
TXN0000107,CARD00004,2024-04-15,1292.16,Logística
TXN0000316,CARD00012,2024-04-15,2153.36,Logística
TXN0000360,CARD00013,2024-04-15,1491.76,Insumos
TXN0000424,CARD00016,2024-04-15,1831.45,Renta
TXN0000439,CARD00017,2024-04-15,2027.06,Marketing
TXN0000715,CARD00025,2024-04-15,3735.04,Nómina
TXN0000751,CARD00026,2024-04-15,4545.98,Marketing
TXN0000762,CARD00026,2024-04-15,3409.8,Marketing
TXN0001268,CARD00041,2024-04-15,2875.89,Nómina
TXN0001278,CARD00042,2024-04-15,5893.43,Insumos
TXN0000153,CARD00006,2024-04-16,4100.61,Nómina
TXN0000194,CARD00008,2024-04-16,3306.5,Nómina
TXN0000226,CARD00009,2024-04-16,4288.87,Insumos
TXN0000228,CARD00009,2024-04-16,50.0,Insumos
TXN0000318,CARD00012,2024-04-16,2155.48,Marketing
TXN0000708,CARD00025,2024-04-16,3318.15,Servicios
TXN0001021,CARD00034,2024-04-16,3720.37,Marketing
TXN0001159,CARD00038,2024-04-16,4620.26,Insumos
TXN0001204,CARD00039,2024-04-16,5275.8,Logística
TXN0001240,CARD00040,2024-04-16,4989.6,Marketing
TXN0001925,CARD00061,2024-04-16,6290.96,Renta
TXN0001956,CARD00063,2024-04-16,1807.16,Servicios
TXN0002083,CARD00068,2024-04-16,3773.02,Logística
TXN0000138,CARD00005,2024-04-17,7014.18,Insumos
TXN0000162,CARD00006,2024-04-17,3526.3,Insumos
TXN0000192,CARD00008,2024-04-17,4251.11,Nómina
TXN0000255,CARD00010,2024-04-17,3012.52,Nómina
TXN0000500,CARD00018,2024-04-17,4177.06,Insumos
TXN0000663,CARD00023,2024-04-17,1494.75,Insumos
TXN0000741,CARD00026,2024-04-17,1567.91,Marketing
TXN0000748,CARD00026,2024-04-17,1805.11,Renta
TXN0000903,CARD00031,2024-04-17,4000.8,Insumos
TXN0001179,CARD00039,2024-04-17,2853.16,Logística
TXN0001300,CARD00042,2024-04-17,816.31,Nómina
TXN0001429,CARD00046,2024-04-17,6118.75,Nómina
TXN0001620,CARD00053,2024-04-17,8059.19,Insumos
TXN0000670,CARD00024,2024-04-18,2400.74,Renta
TXN0000901,CARD00031,2024-04-18,3932.79,Insumos
TXN0001099,CARD00036,2024-04-18,2719.68,Logística
TXN0001512,CARD00049,2024-04-18,3910.05,Renta
TXN0001803,CARD00058,2024-04-18,4027.17,Insumos
TXN0000037,CARD00001,2024-04-19,3166.56,Logística
TXN0000088,CARD00004,2024-04-19,3419.61,Insumos
TXN0000102,CARD00004,2024-04-19,7347.32,Logística
TXN0000190,CARD00008,2024-04-19,3759.17,Insumos
TXN0000378,CARD00014,2024-04-19,3692.64,Marketing
TXN0000447,CARD00017,2024-04-19,2956.63,Servicios
TXN0000514,CARD00019,2024-04-19,4503.88,Insumos
TXN0000909,CARD00031,2024-04-19,7374.52,Logística
TXN0001086,CARD00035,2024-04-19,2228.95,Insumos
TXN0001565,CARD00050,2024-04-19,2659.59,Insumos
TXN0001891,CARD00061,2024-04-19,3663.0,Servicios
TXN0001893,CARD00061,2024-04-19,3453.02,Marketing
TXN0001903,CARD00061,2024-04-19,3827.19,Renta
TXN0000008,CARD00001,2024-04-20,3159.36,Renta
TXN0000181,CARD00007,2024-04-20,3880.37,Nómina
TXN0000404,CARD00015,2024-04-20,3311.17,Renta
TXN0000673,CARD00024,2024-04-20,4314.73,Logística
TXN0000828,CARD00029,2024-04-20,3629.32,Logística
TXN0001082,CARD00035,2024-04-20,5314.12,Renta
TXN0001778,CARD00058,2024-04-20,2300.63,Logística
TXN0001990,CARD00064,2024-04-20,4542.92,Servicios
TXN0001998,CARD00065,2024-04-20,3427.05,Servicios
TXN0002024,CARD00066,2024-04-20,4365.81,Logística
TXN0002038,CARD00066,2024-04-20,3461.33,Renta
TXN0000087,CARD00004,2024-04-21,2334.75,Servicios
TXN0000231,CARD00009,2024-04-21,5040.3,Insumos
TXN0000361,CARD00013,2024-04-21,2686.76,Nómina
TXN0000365,CARD00014,2024-04-21,4709.29,Insumos
TXN0000397,CARD00015,2024-04-21,3370.88,Insumos
TXN0000666,CARD00024,2024-04-21,4633.45,Marketing
TXN0000726,CARD00025,2024-04-21,4903.47,Marketing
TXN0000792,CARD00028,2024-04-21,4870.85,Insumos
TXN0000877,CARD00030,2024-04-21,357.77,Servicios
TXN0001058,CARD00035,2024-04-21,3570.7,Logística
TXN0001071,CARD00035,2024-04-21,7333.67,Servicios
TXN0001195,CARD00039,2024-04-21,4083.1,Logística
TXN0001627,CARD00053,2024-04-21,6912.26,Marketing
TXN0001648,CARD00054,2024-04-21,2715.34,Servicios
TXN0001702,CARD00055,2024-04-21,3924.6,Nómina
TXN0001714,CARD00056,2024-04-21,1383.34,Marketing
TXN0001748,CARD00056,2024-04-21,6128.84,Servicios
TXN0002015,CARD00065,2024-04-21,5411.37,Renta
TXN0000606,CARD00021,2024-04-22,5285.91,Logística
TXN0000686,CARD00024,2024-04-22,4717.13,Insumos
TXN0000774,CARD00027,2024-04-22,5275.58,Insumos
TXN0000898,CARD00030,2024-04-22,2118.96,Nómina
TXN0000954,CARD00032,2024-04-22,4627.68,Insumos
TXN0001070,CARD00035,2024-04-22,1139.7,Logística
TXN0001160,CARD00038,2024-04-22,3464.3,Nómina
TXN0001191,CARD00039,2024-04-22,2768.68,Marketing
TXN0001418,CARD00045,2024-04-22,5275.01,Logística
TXN0001872,CARD00060,2024-04-22,1220.52,Insumos
TXN0002023,CARD00066,2024-04-22,3909.74,Marketing
TXN0002082,CARD00068,2024-04-22,3442.07,Servicios
TXN0002095,CARD00068,2024-04-22,6922.71,Servicios
TXN0000160,CARD00006,2024-04-23,100.19,Logística
TXN0000263,CARD00010,2024-04-23,867.43,Insumos
TXN0000310,CARD00011,2024-04-23,1989.49,Marketing
TXN0000844,CARD00029,2024-04-23,5831.45,Servicios
TXN0000897,CARD00030,2024-04-23,2309.26,Insumos
TXN0001567,CARD00050,2024-04-23,50.0,Marketing
TXN0001634,CARD00053,2024-04-23,3975.76,Nómina
TXN0001804,CARD00058,2024-04-23,3231.79,Insumos
TXN0001896,CARD00061,2024-04-23,4371.98,Renta
TXN0001913,CARD00061,2024-04-23,2739.91,Insumos
TXN0002031,CARD00066,2024-04-23,6039.55,Marketing
TXN0000021,CARD00001,2024-04-24,5212.45,Servicios
TXN0000207,CARD00008,2024-04-24,3943.7,Servicios
TXN0000257,CARD00010,2024-04-24,2370.59,Insumos
TXN0000509,CARD00019,2024-04-24,5978.37,Marketing
TXN0000641,CARD00022,2024-04-24,4179.22,Servicios
TXN0000870,CARD00030,2024-04-24,4321.97,Insumos
TXN0000918,CARD00031,2024-04-24,2458.06,Renta
TXN0000996,CARD00033,2024-04-24,1772.23,Nómina
TXN0001155,CARD00038,2024-04-24,1902.74,Nómina
TXN0001209,CARD00039,2024-04-24,3145.32,Marketing
TXN0001397,CARD00045,2024-04-24,1456.74,Insumos
TXN0001707,CARD00055,2024-04-24,4037.37,Servicios
TXN0001865,CARD00060,2024-04-24,4030.96,Renta
TXN0001989,CARD00064,2024-04-24,3536.82,Servicios
TXN0002041,CARD00067,2024-04-24,3920.93,Logística
TXN0000044,CARD00001,2024-04-25,50.0,Marketing
TXN0000067,CARD00003,2024-04-25,5279.07,Logística
TXN0000154,CARD00006,2024-04-25,3702.86,Renta
TXN0001356,CARD00044,2024-04-25,4709.02,Marketing
TXN0001535,CARD00050,2024-04-25,3861.86,Servicios
TXN0001577,CARD00050,2024-04-25,2944.31,Servicios
TXN0001704,CARD00055,2024-04-25,6174.59,Servicios
TXN0002046,CARD00067,2024-04-25,3818.76,Servicios
TXN0000414,CARD00015,2024-04-26,6414.98,Insumos
TXN0000425,CARD00016,2024-04-26,4178.33,Nómina
TXN0000611,CARD00022,2024-04-26,4227.27,Marketing
TXN0001036,CARD00034,2024-04-26,6385.73,Marketing
TXN0001111,CARD00036,2024-04-26,3576.51,Renta
TXN0001186,CARD00039,2024-04-26,5918.07,Renta
TXN0001600,CARD00052,2024-04-26,5398.17,Servicios
TXN0001607,CARD00052,2024-04-26,1259.82,Nómina
TXN0001656,CARD00054,2024-04-26,6839.79,Renta
TXN0001754,CARD00057,2024-04-26,1804.97,Servicios
TXN0001940,CARD00062,2024-04-26,5314.79,Renta
TXN0000122,CARD00004,2024-04-27,2465.26,Insumos
TXN0000498,CARD00018,2024-04-27,3754.51,Renta
TXN0000522,CARD00019,2024-04-27,5714.56,Renta
TXN0000976,CARD00033,2024-04-27,3634.05,Marketing
TXN0001050,CARD00035,2024-04-27,1474.15,Logística
TXN0001395,CARD00045,2024-04-27,2823.08,Servicios
TXN0001482,CARD00047,2024-04-27,3102.84,Logística
TXN0001562,CARD00050,2024-04-27,3856.65,Marketing
TXN0001682,CARD00055,2024-04-27,2991.38,Logística
TXN0001807,CARD00058,2024-04-27,4094.58,Marketing
TXN0000062,CARD00003,2024-04-28,3684.4,Nómina
TXN0000171,CARD00007,2024-04-28,7237.56,Servicios
TXN0000660,CARD00023,2024-04-28,2721.72,Renta
TXN0000823,CARD00028,2024-04-28,3534.59,Servicios
TXN0001076,CARD00035,2024-04-28,2687.6,Renta
TXN0001267,CARD00041,2024-04-28,2541.54,Servicios
TXN0001444,CARD00047,2024-04-28,50.0,Insumos
TXN0001761,CARD00057,2024-04-28,2509.94,Nómina
TXN0001860,CARD00060,2024-04-28,1048.08,Logística
TXN0001977,CARD00063,2024-04-28,3197.52,Insumos
TXN0002096,CARD00068,2024-04-28,2115.85,Logística
TXN0000063,CARD00003,2024-04-29,4113.23,Marketing
TXN0000118,CARD00004,2024-04-29,5342.36,Nómina
TXN0000146,CARD00006,2024-04-29,3207.11,Logística
TXN0000259,CARD00010,2024-04-29,3782.88,Nómina
TXN0000322,CARD00012,2024-04-29,3301.62,Insumos
TXN0000797,CARD00028,2024-04-29,5179.72,Logística
TXN0000972,CARD00033,2024-04-29,6731.5,Servicios
TXN0001203,CARD00039,2024-04-29,6104.72,Insumos
TXN0001248,CARD00040,2024-04-29,5727.92,Logística
TXN0001283,CARD00042,2024-04-29,5104.69,Marketing
TXN0001399,CARD00045,2024-04-29,4486.11,Renta
TXN0001465,CARD00047,2024-04-29,4773.03,Logística
TXN0001469,CARD00047,2024-04-29,6508.45,Insumos
TXN0001678,CARD00054,2024-04-29,6114.48,Logística
TXN0001728,CARD00056,2024-04-29,2837.1,Nómina
TXN0000095,CARD00004,2024-04-30,2240.16,Servicios
TXN0000336,CARD00013,2024-04-30,1094.87,Nómina
TXN0000437,CARD00016,2024-04-30,1698.24,Logística
TXN0000441,CARD00017,2024-04-30,1352.93,Servicios
TXN0000513,CARD00019,2024-04-30,3742.5,Insumos
TXN0000530,CARD00019,2024-04-30,5240.88,Renta
TXN0000695,CARD00024,2024-04-30,3689.18,Servicios
TXN0001355,CARD00044,2024-04-30,3371.53,Marketing
TXN0001665,CARD00054,2024-04-30,2381.97,Servicios
TXN0001755,CARD00057,2024-04-30,4145.24,Logística
TXN0001931,CARD00062,2024-04-30,50.0,Marketing
TXN0002056,CARD00067,2024-04-30,2276.04,Insumos
